# wavelength_angstroms eazyspectemp00 eazyspectemp01 eazyspectemp02 eazyspectemp03 eazyspectemp04 eazyspectemp05 eazyspectemp06 eazyspectemp07 eazyspectemp08 eazyspectemp09 eazyspectemp10 eazyspectemp11 eazyspectemp12
5414.005 0.0004559989 0.0003086241 0.0003407502 0.0003116018 0.0001878287 0.0002272509 0.0002036741 0.0001319809 0.0001586364 0.0001401204 9.231273e-05 9.316152e-05 3.049121e-05
5414.905 0.0004547915 0.0003079976 0.0003395603 0.0003106867 0.0001875235 0.0002267485 0.0002032728 0.0001317233 0.0001586777 0.0001404473 9.211014e-05 9.305433e-05 3.052861e-05
5415.805 0.0004520535 0.0003062477 0.0003369347 0.0003077697 0.0001865349 0.0002241124 0.0002002697 0.000130929 0.0001562947 0.000138291 9.148693e-05 9.175423e-05 3.008265e-05
5416.706 0.0004530522 0.0003069696 0.0003376849 0.0003082533 0.0001870191 0.0002239731 0.0002001117 0.0001312537 0.0001562193 0.0001381697 9.170413e-05 9.173116e-05 3.006592e-05
5417.606 0.0004574431 0.0003102833 0.0003410469 0.0003117861 0.0001890539 0.0002274469 0.0002041563 0.0001327787 0.0001600187 0.0001418706 9.284668e-05 9.370016e-05 3.080886e-05
5418.506 0.0004599938 0.0003123743 0.0003430822 0.0003141778 0.0001903289 0.0002303295 0.0002074853 0.0001337617 0.0001633621 0.0001453131 9.361544e-05 9.539606e-05 3.148251e-05
5419.406 0.0004584238 0.0003111869 0.0003424613 0.0003137044 0.0001895631 0.0002298288 0.000206933 0.0001332432 0.0001630139 0.0001451769 9.328874e-05 9.521807e-05 3.144519e-05
5420.306 0.0004551186 0.0003085059 0.0003405541 0.0003120253 0.0001878767 0.0002275869 0.0002041004 0.0001320375 0.0001600635 0.0001422236 9.244295e-05 9.382656e-05 3.089053e-05
5421.207 0.0004522793 0.0003061346 0.0003387869 0.0003105993 0.0001864336 0.0002254607 0.0002012785 0.0001310001 0.0001566409 0.0001385202 9.169501e-05 9.227625e-05 3.023147e-05
5422.107 0.0004515457 0.0003054284 0.0003385599 0.0003104377 0.0001860479 0.0002247588 0.0002005598 0.0001307314 0.0001554314 0.0001371183 9.149831e-05 9.17464e-05 3.000702e-05
5423.007 0.0004538478 0.000307354 0.0003401334 0.0003119266 0.0001873079 0.0002264259 0.0002028584 0.0001316577 0.0001577735 0.0001395523 9.216316e-05 9.285494e-05 3.048192e-05
5423.907 0.0004550385 0.0003086621 0.0003405638 0.0003117359 0.0001882073 0.0002269786 0.0002035679 0.0001322887 0.0001588295 0.0001407041 9.259631e-05 9.333815e-05 3.070031e-05
5424.807 0.0004506676 0.0003054176 0.0003370854 0.0003072137 0.0001862682 0.0002228475 0.0001984576 0.0001308439 0.0001541702 0.0001360231 9.152248e-05 9.104424e-05 2.98005e-05
5425.708 0.0004459341 0.0003014836 0.00033386 0.0003041057 0.0001838377 0.0002190701 0.0001939527 0.0001290904 0.0001499805 0.0001319357 9.02585e-05 8.892242e-05 2.899881e-05
5426.608 0.0004483697 0.0003032225 0.0003359187 0.0003071213 0.0001848979 0.0002217188 0.0001974228 0.0001299096 0.0001535192 0.0001356368 9.088782e-05 9.058739e-05 2.970399e-05
5427.508 0.0004554833 0.0003088977 0.0003411423 0.0003127436 0.0001884276 0.000227941 0.0002051243 0.0001325073 0.000161138 0.0001432178 9.280223e-05 9.434242e-05 3.11958e-05
5428.408 0.000459926 0.0003125261 0.0003445281 0.0003164921 0.0001907162 0.0002317165 0.0002096631 0.0001341705 0.0001654265 0.0001473706 9.401682e-05 9.650384e-05 3.203793e-05
5429.309 0.0004559037 0.0003096578 0.0003412983 0.0003131101 0.0001889222 0.0002286677 0.0002056182 0.0001328397 0.0001610809 0.0001427604 9.305561e-05 9.45107e-05 3.119209e-05
5430.209 0.0004450799 0.000301233 0.0003327534 0.0003031353 0.0001836039 0.0002195032 0.0001936434 0.0001289718 0.000148964 0.0001301404 9.02726e-05 8.885921e-05 2.88154e-05
5431.109 0.0004389706 0.0002960155 0.0003281114 0.0002977868 0.0001802899 0.0002138368 0.000186302 0.0001266372 0.0001415838 0.0001224325 8.861719e-05 8.541267e-05 2.736646e-05
5432.01 0.0004438867 0.0002996404 0.0003318852 0.0003021573 0.0001825434 0.0002180353 0.000191851 0.0001283648 0.0001470869 0.0001280328 8.990812e-05 8.803612e-05 2.845599e-05
5432.91 0.0004492417 0.0003039091 0.000336309 0.0003075759 0.0001852148 0.0002235911 0.000199102 0.0001303303 0.0001542762 0.0001354039 9.137068e-05 9.144725e-05 2.98855e-05
5433.81 0.0004467769 0.0003019679 0.0003353036 0.0003076529 0.000183975 0.0002228213 0.0001982004 0.0001294269 0.0001531471 0.0001342968 9.075372e-05 9.088369e-05 2.968446e-05
5434.71 0.0004417092 0.0002981277 0.0003317102 0.0003040876 0.0001815504 0.0002188732 0.0001930679 0.0001276791 0.000148023 0.000129055 8.950891e-05 8.845122e-05 2.869252e-05
5435.61 0.0004390932 0.0002961376 0.0003294399 0.0003008095 0.0001803122 0.0002159921 0.0001890832 0.0001268252 0.0001443283 0.0001252241 8.890691e-05 8.677733e-05 2.797641e-05
5436.511 0.0004396189 0.0002964771 0.000329821 0.0003006891 0.0001805907 0.000216031 0.0001889808 0.0001270649 0.0001441698 0.0001250851 8.90906e-05 8.680902e-05 2.796526e-05
5437.411 0.0004425374 0.0002988201 0.0003322781 0.0003040851 0.0001821657 0.0002190346 0.0001926583 0.0001282236 0.0001473019 0.0001283594 8.992814e-05 8.839802e-05 2.861218e-05
5438.311 0.0004470814 0.0003025993 0.0003357412 0.0003086909 0.0001845965 0.0002235027 0.0001981406 0.00013 0.000152448 0.0001336569 9.121537e-05 9.090778e-05 2.964965e-05
5439.212 0.0004529609 0.0003073747 0.0003397863 0.0003128902 0.0001876072 0.0002283113 0.0002041916 0.000132207 0.0001588265 0.0001401934 9.281699e-05 9.393879e-05 3.091553e-05
5440.112 0.0004578221 0.0003112751 0.0003431647 0.0003160841 0.0001901093 0.0002318664 0.0002089087 0.000134022 0.0001640408 0.0001456034 9.411725e-05 9.635544e-05 3.195003e-05
5441.012 0.000459924 0.0003132243 0.0003445801 0.0003175825 0.0001914538 0.0002334184 0.0002111763 0.0001349754 0.0001665777 0.0001483598 9.477673e-05 9.747307e-05 3.246441e-05
5441.912 0.0004600229 0.000313481 0.0003447395 0.0003182758 0.0001917363 0.0002335414 0.0002113899 0.0001351656 0.0001668798 0.0001488161 9.489268e-05 9.755381e-05 3.254287e-05
5442.812 0.0004593338 0.0003129379 0.0003443667 0.0003176639 0.0001914689 0.0002328625 0.0002106908 0.0001349706 0.0001663412 0.0001483026 9.474763e-05 9.726796e-05 3.245175e-05
5443.713 0.0004589781 0.000312765 0.0003439548 0.0003165756 0.0001914164 0.000232505 0.0002104764 0.0001349347 0.000166323 0.0001482667 9.47208e-05 9.72535e-05 3.24626e-05
5444.613 0.0004584464 0.0003124995 0.0003434779 0.000316166 0.0001913363 0.0002319458 0.000209779 0.0001348523 0.0001656756 0.000147619 9.463764e-05 9.692416e-05 3.234832e-05
5445.513 0.0004548659 0.0003097642 0.0003408794 0.0003137146 0.0001896756 0.0002288259 0.0002058384 0.0001336128 0.000161686 0.0001436082 9.371825e-05 9.497536e-05 3.157128e-05
5446.413 0.0004476009 0.000303925 0.0003353583 0.0003069607 0.0001859614 0.0002223874 0.0001977012 0.0001309225 0.0001535855 0.0001353177 9.178724e-05 9.112754e-05 2.997576e-05
5447.313 0.0004386663 0.0002965837 0.0003283868 0.0002984113 0.0001811935 0.0002147028 0.0001876504 0.0001275401 0.0001435945 0.0001249053 8.941001e-05 8.648226e-05 2.79951e-05
5448.214 0.0004341409 0.0002927443 0.0003247798 0.0002945509 0.0001786112 0.0002113987 0.0001829579 0.0001257933 0.000138685 0.0001195466 8.824162e-05 8.43226e-05 2.702063e-05
5449.114 0.0004393238 0.0002965975 0.0003289931 0.0003003619 0.000180951 0.0002167569 0.0001894874 0.0001275956 0.0001445019 0.0001252399 8.961825e-05 8.727854e-05 2.818801e-05
5450.014 0.0004483318 0.0003037175 0.000336363 0.0003098394 0.0001854526 0.0002254173 0.0002005013 0.0001308846 0.0001547551 0.000135725 9.202128e-05 9.228365e-05 3.024991e-05
5450.914 0.0004531811 0.0003077918 0.0003403971 0.000314444 0.0001880983 0.0002300592 0.0002066904 0.0001327927 0.0001608088 0.0001420912 9.339695e-05 9.517189e-05 3.1476e-05
5451.815 0.000453742 0.0003083474 0.0003412008 0.0003152209 0.0001885076 0.0002306905 0.0002077401 0.0001330876 0.0001619386 0.0001433603 9.360854e-05 9.567927e-05 3.171687e-05
5452.715 0.0004524985 0.0003072568 0.000340698 0.0003157584 0.0001878253 0.0002301274 0.0002068985 0.0001326213 0.0001608481 0.0001422151 9.329402e-05 9.517949e-05 3.151633e-05
5453.615 0.0004505876 0.0003056608 0.000339431 0.0003157685 0.0001867847 0.000229325 0.0002056936 0.0001318931 0.0001593514 0.0001406081 9.280278e-05 9.449756e-05 3.123502e-05
5454.516 0.0004475502 0.0003030265 0.0003373257 0.0003140941 0.0001850554 0.0002272856 0.0002031075 0.0001306507 0.0001568202 0.0001380199 9.194382e-05 9.327516e-05 3.074729e-05
5455.416 0.0004415907 0.0002983333 0.0003325671 0.0003081605 0.0001820951 0.0002220044 0.0001966526 0.0001284866 0.0001509521 0.0001321794 9.037986e-05 9.037496e-05 2.959357e-05
5456.316 0.0004339301 0.0002926736 0.0003259572 0.000299055 0.0001786316 0.0002144986 0.0001874476 0.00012594 0.000142668 0.0001239241 8.849355e-05 8.629144e-05 2.795606e-05
5457.216 0.0004321407 0.0002915701 0.0003238893 0.0002955986 0.0001780472 0.0002123226 0.0001847215 0.0001255309 0.0001403115 0.0001215314 8.817146e-05 8.516569e-05 2.749924e-05
5458.117 0.0004397744 0.0002977088 0.0003296643 0.0003017359 0.0001819946 0.0002189432 0.0001930151 0.0001284389 0.000148206 0.0001294171 9.028577e-05 8.90738e-05 2.908591e-05
5459.017 0.0004490245 0.0003051392 0.0003370191 0.0003094883 0.0001867509 0.00022694 0.0002031974 0.0001319117 0.000158188 0.0001395612 9.281306e-05 9.393858e-05 3.108719e-05
5459.917 0.0004530113 0.000308545 0.000340063 0.0003129452 0.0001889473 0.0002305822 0.0002077892 0.000133521 0.0001628619 0.0001444668 9.399077e-05 9.619474e-05 3.203475e-05
5460.817 0.0004522171 0.0003078654 0.0003397085 0.0003136769 0.0001885271 0.0002303943 0.0002072461 0.0001332427 0.0001621217 0.0001437633 9.381483e-05 9.588831e-05 3.190574e-05
5461.718 0.0004495966 0.0003055766 0.0003383256 0.0003126522 0.0001870901 0.000228354 0.0002045453 0.0001322246 0.0001591028 0.0001406295 9.31019e-05 9.450388e-05 3.131999e-05
5462.618 0.0004464476 0.0003032225 0.0003361251 0.0003094917 0.0001856731 0.0002253436 0.000201117 0.0001311799 0.0001557317 0.0001372705 9.233331e-05 9.285071e-05 3.066434e-05
5463.518 0.0004419426 0.0002997767 0.0003326831 0.0003054457 0.0001835959 0.0002210377 0.0001959645 0.0001296386 0.0001509657 0.000132711 9.118524e-05 9.042796e-05 2.974037e-05
5464.418 0.0004381073 0.0002967853 0.000329621 0.0003018678 0.000181759 0.0002175674 0.0001917345 0.0001283104 0.0001470656 0.0001289732 9.02167e-05 8.847419e-05 2.899105e-05
5465.318 0.000439745 0.0002982477 0.0003305071 0.0003026242 0.0001826929 0.0002192284 0.0001939562 0.0001290138 0.0001493157 0.0001312149 9.074196e-05 8.958209e-05 2.945059e-05
5466.219 0.0004444586 0.0003020568 0.0003341136 0.0003076512 0.0001851364 0.0002238857 0.0001997822 0.000130766 0.000154943 0.0001368105 9.201027e-05 9.231148e-05 3.05756e-05
5467.119 0.0004455439 0.0003029826 0.0003353771 0.0003107109 0.0001858158 0.0002255718 0.0002019409 0.0001311961 0.0001569384 0.0001388831 9.22977e-05 9.321507e-05 3.098768e-05
5468.019 0.000444239 0.0003021601 0.0003346283 0.0003104775 0.0001853818 0.0002249549 0.0002013922 0.0001308645 0.000156378 0.000138417 9.20477e-05 9.289356e-05 3.089693e-05
5468.919 0.0004451683 0.0003030734 0.0003352072 0.000310474 0.0001859672 0.0002257664 0.0002024845 0.0001313486 0.0001575421 0.0001395652 9.243158e-05 9.35166e-05 3.114422e-05
5469.819 0.000446951 0.0003043373 0.0003364659 0.0003110384 0.0001867058 0.00022701 0.0002036891 0.0001319674 0.0001587912 0.0001406474 9.29402e-05 9.427938e-05 3.140032e-05
5470.72 0.000446132 0.0003035144 0.0003358144 0.0003099089 0.0001861424 0.000226257 0.0002022587 0.0001316244 0.0001571969 0.0001387783 9.274374e-05 9.368616e-05 3.108631e-05
5471.62 0.0004441099 0.0003017609 0.0003343715 0.0003080075 0.0001850391 0.0002245435 0.0001998981 0.0001308744 0.0001547049 0.0001360725 9.223047e-05 9.257347e-05 3.05922e-05
5472.52 0.0004435672 0.0003012793 0.0003340824 0.0003077068 0.0001847616 0.0002242521 0.0001997596 0.0001306992 0.0001547377 0.0001362154 9.21169e-05 9.252745e-05 3.061175e-05
5473.42 0.0004423808 0.0003004741 0.0003333898 0.0003075884 0.0001842733 0.0002239275 0.0001998558 0.000130326 0.0001550738 0.0001368789 9.184834e-05 9.253505e-05 3.070709e-05
5474.321 0.000438625 0.0002975608 0.0003309073 0.0003053514 0.0001824036 0.0002215189 0.0001971716 0.0001289637 0.0001525185 0.0001344789 9.088269e-05 9.121943e-05 3.022394e-05
5475.221 0.0004368424 0.0002960887 0.0003297503 0.0003042831 0.0001814506 0.0002201179 0.0001953505 0.0001283098 0.0001506222 0.0001325286 9.043362e-05 9.034381e-05 2.985678e-05
5476.121 0.0004374133 0.0002966505 0.0003298254 0.0003038459 0.0001818881 0.0002198556 0.0001949193 0.0001286364 0.00015032 0.0001322525 9.065122e-05 9.022412e-05 2.980309e-05
5477.021 0.0004329642 0.0002935773 0.0003256032 0.000297197 0.0001800912 0.0002149953 0.0001890233 0.0001272838 0.0001452978 0.0001274155 8.962232e-05 8.771834e-05 2.88164e-05
5477.922 0.0004256359 0.0002879547 0.0003197964 0.0002898715 0.0001766384 0.0002083093 0.0001809037 0.0001247505 0.0001378512 0.0001200863 8.775993e-05 8.400948e-05 2.734719e-05
5478.822 0.0004266713 0.0002886281 0.0003207058 0.0002918232 0.0001771166 0.000209491 0.0001826049 0.0001251237 0.000139397 0.0001216099 8.802795e-05 8.469979e-05 2.766767e-05
5479.722 0.0004355467 0.0002958295 0.0003272537 0.0002996172 0.0001817166 0.0002175356 0.0001929285 0.0001284844 0.0001493758 0.0001315449 9.046452e-05 8.953834e-05 2.967167e-05
5480.623 0.0004416895 0.0003008551 0.000332037 0.0003049015 0.0001849195 0.0002230348 0.0001996843 0.0001308248 0.0001558448 0.0001379872 9.217873e-05 9.277338e-05 3.097929e-05
5481.523 0.0004394982 0.0002988482 0.0003311699 0.0003041944 0.0001836372 0.0002213784 0.0001972077 0.0001299095 0.0001528983 0.0001349043 9.155305e-05 9.151154e-05 3.040453e-05
5482.423 0.0004338374 0.0002941266 0.0003275032 0.0003006836 0.0001806281 0.0002170377 0.0001913977 0.000127748 0.0001464781 0.0001282139 9.002234e-05 8.85579e-05 2.912633e-05
5483.323 0.0004325431 0.0002931862 0.0003264234 0.0003000705 0.0001800324 0.0002164583 0.0001904708 0.0001273436 0.0001453386 0.0001268963 8.97488e-05 8.807453e-05 2.890087e-05
5484.224 0.0004363007 0.0002962601 0.0003293352 0.0003032852 0.0001820115 0.0002196208 0.0001945645 0.0001288224 0.0001496425 0.0001312393 9.083399e-05 9.013682e-05 2.977238e-05
5485.124 0.0004411757 0.0003003191 0.0003329033 0.0003068208 0.0001846059 0.0002236279 0.0001997727 0.000130754 0.0001553252 0.0001371148 9.225638e-05 9.283529e-05 3.09291e-05
5486.024 0.0004452621 0.0003036647 0.0003357359 0.0003096828 0.000186716 0.0002270634 0.0002042086 0.000132325 0.0001602838 0.0001423444 9.342223e-05 9.518e-05 3.194625e-05
5486.924 0.0004459372 0.0003041141 0.0003364644 0.0003108863 0.0001870096 0.0002278003 0.0002053165 0.0001325383 0.000161494 0.0001437323 9.358834e-05 9.572337e-05 3.221172e-05
5487.824 0.0004413481 0.0003006092 0.0003330737 0.0003071362 0.0001848452 0.0002242407 0.000201058 0.0001309423 0.0001570775 0.0001392921 9.242251e-05 9.358217e-05 3.13463e-05
5488.725 0.0004359919 0.0002964236 0.00032909 0.0003019905 0.0001822678 0.0002195998 0.0001954494 0.0001290602 0.000151323 0.0001334071 9.104343e-05 9.082022e-05 3.020753e-05
5489.625 0.0004357914 0.0002961268 0.000329165 0.0003035392 0.0001821252 0.0002196301 0.0001950858 0.0001289983 0.0001505691 0.0001325769 9.100241e-05 9.050382e-05 3.00677e-05
5490.525 0.0004389887 0.0002981716 0.0003334172 0.0003204109 0.0001834078 0.0002257994 0.0002001671 0.0001300054 0.0001533255 0.000135323 9.176444e-05 9.191539e-05 3.063443e-05
5491.425 0.0004404256 0.0002990771 0.0003356612 0.0003296181 0.0001839454 0.0002292948 0.0002030417 0.0001304541 0.0001550268 0.0001370619 9.213577e-05 9.279889e-05 3.099176e-05
5492.325 0.000440833 0.0002999383 0.0003344035 0.0003187114 0.0001845282 0.000227221 0.000202516 0.0001308649 0.0001566537 0.0001388205 9.244478e-05 9.354769e-05 3.133606e-05
5493.226 0.0004412621 0.0003008643 0.0003332526 0.0003093993 0.0001852484 0.0002253009 0.0002021006 0.0001313245 0.0001580116 0.0001403127 9.274011e-05 9.41161e-05 3.162845e-05
5494.126 0.0004393721 0.0002995244 0.0003316337 0.0003064495 0.0001844975 0.0002235116 0.0002002459 0.0001307497 0.000156347 0.0001386585 9.230531e-05 9.329168e-05 3.131551e-05
5495.026 0.0004370591 0.0002976102 0.0003299662 0.0003047501 0.0001832714 0.0002218598 0.0001979954 0.0001299022 0.000153956 0.0001361883 9.172363e-05 9.21983e-05 3.085225e-05
5495.926 0.0004382719 0.000298458 0.0003309425 0.0003055675 0.0001837476 0.0002227917 0.000199078 0.0001303067 0.0001549733 0.0001371126 9.205828e-05 9.276209e-05 3.106212e-05
5496.827 0.0004404058 0.0003000971 0.0003325014 0.0003070175 0.0001847443 0.0002243544 0.0002009699 0.0001310668 0.0001570102 0.000139087 9.263777e-05 9.379001e-05 3.147407e-05
5497.727 0.0004381109 0.0002983535 0.0003306754 0.0003043704 0.0001836196 0.0002224084 0.0001987479 0.0001302653 0.0001551717 0.0001372104 9.207796e-05 9.287825e-05 3.110887e-05
5498.627 0.0004343014 0.0002955593 0.0003273744 0.0003002946 0.0001818744 0.0002193251 0.000195062 0.0001290032 0.0001518872 0.0001339541 9.116532e-05 9.123853e-05 3.045693e-05
5499.528 0.0004362877 0.000297359 0.0003283106 0.0003014621 0.0001830997 0.0002209206 0.0001970451 0.0001299001 0.0001539097 0.0001360758 9.179705e-05 9.221455e-05 3.088009e-05
5500.428 0.0004423543 0.0003021656 0.0003331646 0.0003072629 0.0001862462 0.0002256378 0.0002028855 0.0001321803 0.0001593577 0.0001415417 9.342877e-05 9.491115e-05 3.199153e-05
5501.328 0.0004431799 0.0003028757 0.0003343108 0.0003089752 0.0001867288 0.0002265427 0.0002038861 0.0001325257 0.000160126 0.0001422513 9.36871e-05 9.533182e-05 3.215545e-05
5502.228 0.0004371548 0.0002983698 0.0003296375 0.0003040459 0.0001838831 0.0002222978 0.0001986308 0.0001304485 0.0001551715 0.0001373564 9.219584e-05 9.286867e-05 3.117366e-05
5503.129 0.0004319413 0.0002942696 0.0003255713 0.0002996225 0.0001813894 0.0002181806 0.0001939761 0.0001286101 0.0001508035 0.0001332146 9.08365e-05 9.06108e-05 3.032348e-05
5504.029 0.0004318721 0.0002941607 0.0003255743 0.0002996201 0.0001814594 0.0002179319 0.00019411 0.0001286334 0.0001506917 0.0001331623 9.081329e-05 9.051283e-05 3.032483e-05
5504.929 0.0004345748 0.0002961853 0.0003279852 0.0003026236 0.0001827682 0.000220289 0.0001968903 0.000129612 0.0001528074 0.000135016 9.153737e-05 9.167989e-05 3.075871e-05
5505.829 0.0004362772 0.000297348 0.0003297973 0.000305311 0.0001834485 0.0002220105 0.0001986098 0.0001301544 0.0001539885 0.0001359023 9.197956e-05 9.241529e-05 3.099442e-05
5506.73 0.0004336508 0.0002953965 0.0003277797 0.0003026267 0.0001821834 0.000219984 0.0001960565 0.0001292384 0.0001516484 0.0001334086 9.134335e-05 9.131233e-05 3.051879e-05
5507.63 0.0004291014 0.0002921207 0.0003237882 0.0002971217 0.0001801036 0.0002162861 0.0001916342 0.0001277366 0.0001479769 0.0001297664 9.027043e-05 8.947404e-05 2.97821e-05
5508.53 0.0004295027 0.0002924881 0.0003238537 0.0002975362 0.000180339 0.0002168797 0.0001925439 0.0001279669 0.0001492419 0.0001312915 9.046187e-05 9.001759e-05 3.006209e-05
5509.43 0.0004335515 0.0002956405 0.000327175 0.0003027463 0.0001823621 0.0002208896 0.000197862 0.0001294868 0.0001543451 0.0001367199 9.158789e-05 9.241068e-05 3.113002e-05
5510.33 0.0004348135 0.0002967087 0.0003284919 0.0003053023 0.0001830815 0.0002226333 0.0002003238 0.0001299959 0.0001566725 0.000139223 9.196436e-05 9.346022e-05 3.162839e-05
5511.231 0.0004334083 0.0002957069 0.0003274661 0.0003038124 0.0001824822 0.0002215857 0.0001991214 0.0001295281 0.0001555093 0.0001379984 9.162023e-05 9.29021e-05 3.14032e-05
5512.131 0.0004317263 0.0002945354 0.0003260021 0.00030131 0.0001817623 0.00021991 0.0001968397 0.000128993 0.0001529511 0.0001351433 9.123017e-05 9.180796e-05 3.088184e-05
5513.031 0.0004296364 0.0002926395 0.0003246525 0.0002995634 0.0001805465 0.0002176252 0.0001932035 0.0001281508 0.0001488507 0.0001306434 9.064417e-05 9.005016e-05 3.004194e-05
5513.931 0.0004278289 0.000290971 0.0003235909 0.000299158 0.000179455 0.0002160077 0.000190214 0.0001274253 0.0001453994 0.0001269173 9.015887e-05 8.85735e-05 2.933786e-05
5514.831 0.0004282889 0.0002914622 0.0003239815 0.0002999798 0.0001797268 0.0002167267 0.0001907413 0.0001276819 0.0001455535 0.0001269316 9.038572e-05 8.878741e-05 2.937352e-05
5515.732 0.000430634 0.000293276 0.0003261349 0.0003027976 0.0001808568 0.0002190488 0.0001936495 0.0001285453 0.0001480841 0.0001293583 9.104476e-05 9.010841e-05 2.990111e-05
5516.632 0.0004336355 0.0002954031 0.000328249 0.0003051934 0.0001821901 0.0002212285 0.0001965022 0.0001294783 0.0001509472 0.0001322553 9.17153e-05 9.150177e-05 3.050704e-05
